draw_no,date,rank,numbers,core_group,core5,cover_number,core5_matches,main_matches,bonus_match,grade,score,core_score,config_reason,recent_window,core_pool_size,cover_pool_size,actual,bonus,train_draws,train_until_draw_no
888,2014-08-07,4,10 13 25 27 37 38,C,10 13 25 37 38,27,1,1,False,はずれ,0.643491,0.646828,recent_core4_weak_expand_c_core,180,28,38,02 04 09 36 37 39,43,887,887
888,2014-08-07,5,10 13 22 25 37 38,C,10 13 25 37 38,22,1,1,False,はずれ,0.636876,0.646828,recent_core4_weak_expand_c_core,180,28,38,02 04 09 36 37 39,43,887,887
889,2014-08-11,1,10 14 19 24 27 39,A,10 19 24 27 39,14,1,1,False,はずれ,0.666335,0.663846,recent_core4_weak_expand_c_core,180,28,38,02 10 21 28 41 43,12,888,888
889,2014-08-11,2,10 19 24 27 38 39,A,10 19 24 27 39,38,1,1,False,はずれ,0.660933,0.663846,recent_core4_weak_expand_c_core,180,28,38,02 10 21 28 41 43,12,888,888
889,2014-08-11,3,06 10 13 27 37 38,B,10 13 27 37 38,6,1,1,False,はずれ,0.644554,0.653746,recent_core4_weak_expand_c_core,180,28,38,02 10 21 28 41 43,12,888,888
889,2014-08-11,4,10 14 24 27 37 39,C,10 14 27 37 39,24,1,1,False,はずれ,0.641695,0.649838,recent_core4_weak_expand_c_core,180,28,38,02 10 21 28 41 43,12,888,888
889,2014-08-11,5,10 14 22 27 37 39,C,10 14 27 37 39,22,1,1,False,はずれ,0.641601,0.649838,recent_core4_weak_expand_c_core,180,28,38,02 10 21 28 41 43,12,888,888
890,2014-08-14,1,10 14 19 24 27 39,A,10 19 24 27 39,14,0,1,False,はずれ,0.661638,0.659193,recent_core4_weak_expand_c_core,180,28,38,01 04 06 14 28 31,21,889,889
890,2014-08-14,2,10 19 24 27 38 39,A,10 19 24 27 39,38,0,0,False,はずれ,0.656448,0.659193,recent_core4_weak_expand_c_core,180,28,38,01 04 06 14 28 31,21,889,889
890,2014-08-14,3,10 14 23 27 37 38,B,10 14 27 37 38,23,1,1,False,はずれ,0.641901,0.649059,recent_core4_weak_expand_c_core,180,28,38,01 04 06 14 28 31,21,889,889
890,2014-08-14,4,06 10 13 27 38 39,C,10 13 27 38 39,6,0,1,False,はずれ,0.640194,0.647727,recent_core4_weak_expand_c_core,180,28,38,01 04 06 14 28 31,21,889,889
890,2014-08-14,5,10 13 20 27 38 39,C,10 13 27 38 39,20,0,0,False,はずれ,0.635579,0.647727,recent_core4_weak_expand_c_core,180,28,38,01 04 06 14 28 31,21,889,889
891,2014-08-18,1,10 19 24 27 38 39,A,10 19 24 27 39,38,0,0,True,はずれ,0.665062,0.667618,recent_core4_weak_expand_c_core,180,28,38,07 09 14 30 42 43,24,890,890
891,2014-08-18,2,10 14 19 24 27 39,A,10 19 24 27 39,14,0,1,True,はずれ,0.661925,0.667618,recent_core4_weak_expand_c_core,180,28,38,07 09 14 30 42 43,24,890,890
891,2014-08-18,3,06 10 13 27 38 39,B,10 13 27 38 39,6,0,0,False,はずれ,0.646742,0.654387,recent_core4_weak_expand_c_core,180,28,38,07 09 14 30 42 43,24,890,890
891,2014-08-18,4,10 12 19 23 27 38,C,10 19 23 27 38,12,0,0,False,はずれ,0.640581,0.647726,recent_core4_weak_expand_c_core,180,28,38,07 09 14 30 42 43,24,890,890
891,2014-08-18,5,10 19 23 24 27 38,C,10 19 23 27 38,24,0,0,True,はずれ,0.639711,0.647726,recent_core4_weak_expand_c_core,180,28,38,07 09 14 30 42 43,24,890,890
892,2014-08-21,1,10 19 24 27 38 39,A,10 19 24 27 39,38,1,1,True,はずれ,0.663593,0.665228,recent_core4_weak_expand_c_core,180,28,38,14 19 31 35 40 43,38,891,891
892,2014-08-21,2,10 14 19 24 27 39,A,10 19 24 27 39,14,1,2,False,はずれ,0.662396,0.665228,recent_core4_weak_expand_c_core,180,28,38,14 19 31 35 40 43,38,891,891
892,2014-08-21,3,06 10 13 27 37 38,B,10 13 27 37 38,6,0,0,True,はずれ,0.647772,0.655981,recent_core4_weak_expand_c_core,180,28,38,14 19 31 35 40 43,38,891,891
892,2014-08-21,4,10 16 23 27 38 39,C,10 16 27 38 39,23,0,0,True,はずれ,0.646643,0.653397,recent_core4_weak_expand_c_core,180,28,38,14 19 31 35 40 43,38,891,891
892,2014-08-21,5,10 16 25 27 38 39,C,10 16 27 38 39,25,0,0,True,はずれ,0.643497,0.653397,recent_core4_weak_expand_c_core,180,28,38,14 19 31 35 40 43,38,891,891
893,2014-08-25,1,06 10 13 27 37 38,A,10 13 27 37 38,6,2,2,False,はずれ,0.660342,0.669435,recent_core4_weak_expand_c_core,180,28,38,10 12 26 28 29 37,34,892,892
893,2014-08-25,2,10 13 14 27 37 38,A,10 13 27 37 38,14,2,2,False,はずれ,0.659015,0.669435,recent_core4_weak_expand_c_core,180,28,38,10 12 26 28 29 37,34,892,892
893,2014-08-25,3,10 16 23 27 38 39,B,10 16 27 38 39,23,1,1,False,はずれ,0.654616,0.661488,recent_core4_weak_expand_c_core,180,28,38,10 12 26 28 29 37,34,892,892
893,2014-08-25,4,10 13 23 24 27 38,C,10 23 24 27 38,13,1,1,False,はずれ,0.651401,0.660965,recent_core4_weak_expand_c_core,180,28,38,10 12 26 28 29 37,34,892,892
893,2014-08-25,5,10 23 24 27 37 38,C,10 23 24 27 38,37,1,2,False,はずれ,0.649698,0.660965,recent_core4_weak_expand_c_core,180,28,38,10 12 26 28 29 37,34,892,892
894,2014-08-28,1,06 10 13 27 37 38,A,10 13 27 37 38,6,0,0,False,はずれ,0.652382,0.661521,recent_core4_weak_expand_c_core,180,28,38,04 05 09 20 21 32,40,893,893
894,2014-08-28,2,10 13 14 27 37 38,A,10 13 27 37 38,14,0,0,False,はずれ,0.650975,0.661521,recent_core4_weak_expand_c_core,180,28,38,04 05 09 20 21 32,40,893,893
894,2014-08-28,3,10 16 23 27 38 39,B,10 16 27 38 39,23,0,0,False,はずれ,0.646401,0.653402,recent_core4_weak_expand_c_core,180,28,38,04 05 09 20 21 32,40,893,893
894,2014-08-28,4,10 14 23 27 37 38,C,10 14 23 37 38,27,0,0,False,はずれ,0.656204,0.650916,recent_core4_weak_expand_c_core,180,28,38,04 05 09 20 21 32,40,893,893
894,2014-08-28,5,10 14 23 25 37 38,C,10 14 23 37 38,25,0,0,False,はずれ,0.640038,0.650916,recent_core4_weak_expand_c_core,180,28,38,04 05 09 20 21 32,40,893,893
895,2014-09-01,1,06 10 13 27 37 38,A,10 13 27 37 38,6,2,2,False,はずれ,0.664405,0.673688,recent_core4_weak_expand_c_core,180,28,38,05 12 24 25 37 38,39,894,894
895,2014-09-01,2,10 13 22 27 37 38,A,10 13 27 37 38,22,2,2,False,はずれ,0.661379,0.673688,recent_core4_weak_expand_c_core,180,28,38,05 12 24 25 37 38,39,894,894
895,2014-09-01,3,10 16 23 27 38 39,B,10 16 27 38 39,23,1,1,True,はずれ,0.661001,0.667348,recent_core4_weak_expand_c_core,180,28,38,05 12 24 25 37 38,39,894,894
895,2014-09-01,4,10 13 23 24 27 38,C,10 23 24 27 38,13,2,2,False,はずれ,0.656991,0.66597,recent_core4_weak_expand_c_core,180,28,38,05 12 24 25 37 38,39,894,894
895,2014-09-01,5,10 14 23 24 27 38,C,10 23 24 27 38,14,2,2,False,はずれ,0.654381,0.66597,recent_core4_weak_expand_c_core,180,28,38,05 12 24 25 37 38,39,894,894
896,2014-09-04,1,06 10 13 27 37 38,A,10 13 27 37 38,6,2,3,False,5等,0.66312,0.670992,recent_core4_weak_expand_c_core,180,28,38,05 06 21 27 32 38,34,895,895
896,2014-09-04,2,10 13 22 27 37 38,A,10 13 27 37 38,22,2,2,False,はずれ,0.660011,0.670992,recent_core4_weak_expand_c_core,180,28,38,05 06 21 27 32 38,34,895,895
896,2014-09-04,3,06 10 13 27 38 39,B,06 10 13 27 39,38,2,3,False,5等,0.661924,0.66436,recent_core4_weak_expand_c_core,180,28,38,05 06 21 27 32 38,34,895,895
896,2014-09-04,4,10 16 23 27 38 39,C,10 16 27 38 39,23,2,2,False,はずれ,0.656351,0.661441,recent_core4_weak_expand_c_core,180,28,38,05 06 21 27 32 38,34,895,895
896,2014-09-04,5,10 13 16 27 38 39,C,10 16 27 38 39,13,2,2,False,はずれ,0.652629,0.661441,recent_core4_weak_expand_c_core,180,28,38,05 06 21 27 32 38,34,895,895
897,2014-09-08,1,06 10 13 27 37 38,A,10 13 27 37 38,6,2,2,False,はずれ,0.654389,0.662948,recent_core4_weak_expand_c_core,180,28,38,08 10 14 15 27 30,12,896,896
897,2014-09-08,2,10 13 22 27 37 38,A,10 13 27 37 38,22,2,2,False,はずれ,0.653682,0.662948,recent_core4_weak_expand_c_core,180,28,38,08 10 14 15 27 30,12,896,896
897,2014-09-08,3,10 14 23 37 38 39,B,10 23 37 38 39,14,1,2,False,はずれ,0.647477,0.660416,recent_core4_weak_expand_c_core,180,28,38,08 10 14 15 27 30,12,896,896
897,2014-09-08,4,10 16 23 27 38 39,C,10 16 27 38 39,23,2,2,False,はずれ,0.651244,0.654824,recent_core4_weak_expand_c_core,180,28,38,08 10 14 15 27 30,12,896,896
897,2014-09-08,5,10 13 16 27 38 39,C,10 16 27 38 39,13,2,2,False,はずれ,0.647539,0.654824,recent_core4_weak_expand_c_core,180,28,38,08 10 14 15 27 30,12,896,896
898,2014-09-11,1,06 10 13 27 37 38,A,10 13 27 37 38,6,2,2,False,はずれ,0.650665,0.659492,recent_core4_weak_expand_c_core,180,28,38,13 17 21 25 29 37,23,897,897
898,2014-09-11,2,10 13 22 27 37 38,A,10 13 27 37 38,22,2,2,False,はずれ,0.649433,0.659492,recent_core4_weak_expand_c_core,180,28,38,13 17 21 25 29 37,23,897,897
898,2014-09-11,3,10 23 27 37 38 39,B,10 23 37 38 39,27,1,1,True,はずれ,0.638343,0.654545,recent_core4_weak_expand_c_core,180,28,38,13 17 21 25 29 37,23,897,897
898,2014-09-11,4,10 16 23 27 38 39,C,10 16 27 38 39,23,0,0,True,はずれ,0.646625,0.650879,recent_core4_weak_expand_c_core,180,28,38,13 17 21 25 29 37,23,897,897
898,2014-09-11,5,10 16 27 37 38 39,C,10 16 27 38 39,37,0,1,False,はずれ,0.641537,0.650879,recent_core4_weak_expand_c_core,180,28,38,13 17 21 25 29 37,23,897,897
899,2014-09-15,1,06 10 23 37 38 39,A,10 23 37 38 39,6,1,1,True,はずれ,0.641251,0.65727,recent_core4_weak_expand_c_core,180,28,38,03 10 15 18 27 40,38,898,898
899,2014-09-15,2,10 14 23 37 38 39,A,10 23 37 38 39,14,1,1,True,はずれ,0.640752,0.65727,recent_core4_weak_expand_c_core,180,28,38,03 10 15 18 27 40,38,898,898
899,2014-09-15,3,10 14 23 27 37 38,B,10 14 27 37 38,23,2,2,True,はずれ,0.649963,0.652923,recent_core4_weak_expand_c_core,180,28,38,03 10 15 18 27 40,38,898,898
899,2014-09-15,4,10 16 27 37 38 39,C,10 16 27 38 39,37,2,2,True,はずれ,0.642862,0.652617,recent_core4_weak_expand_c_core,180,28,38,03 10 15 18 27 40,38,898,898
899,2014-09-15,5,10 16 22 27 38 39,C,10 16 27 38 39,22,2,2,True,はずれ,0.636751,0.652617,recent_core4_weak_expand_c_core,180,28,38,03 10 15 18 27 40,38,898,898
900,2014-09-18,1,06 10 27 37 38 39,A,10 27 37 38 39,6,0,0,False,はずれ,0.639093,0.655427,recent_core4_weak_expand_c_core,180,28,38,08 12 21 22 31 35,2,899,899
900,2014-09-18,2,10 23 27 37 38 39,A,10 27 37 38 39,23,0,0,False,はずれ,0.637395,0.655427,recent_core4_weak_expand_c_core,180,28,38,08 12 21 22 31 35,2,899,899
900,2014-09-18,3,10 14 23 27 37 38,B,10 14 23 37 38,27,0,0,False,はずれ,0.645504,0.649835,recent_core4_weak_expand_c_core,180,28,38,08 12 21 22 31 35,2,899,899
900,2014-09-18,4,10 16 23 27 38 39,C,10 16 23 27 39,38,0,0,False,はずれ,0.64627,0.647234,recent_core4_weak_expand_c_core,180,28,38,08 12 21 22 31 35,2,899,899
900,2014-09-18,5,10 16 23 27 37 39,C,10 16 23 27 39,37,0,0,False,はずれ,0.641634,0.647234,recent_core4_weak_expand_c_core,180,28,38,08 12 21 22 31 35,2,899,899
901,2014-09-22,1,06 10 23 37 38 39,A,10 23 37 38 39,6,1,2,False,はずれ,0.639246,0.654381,recent_core4_weak_expand_c_core,180,28,38,06 13 22 28 29 37,14,900,900
901,2014-09-22,2,10 14 23 37 38 39,A,10 23 37 38 39,14,1,1,True,はずれ,0.637049,0.654381,recent_core4_weak_expand_c_core,180,28,38,06 13 22 28 29 37,14,900,900
901,2014-09-22,3,10 16 23 27 38 39,B,10 16 27 38 39,23,0,0,False,はずれ,0.647587,0.651023,recent_core4_weak_expand_c_core,180,28,38,06 13 22 28 29 37,14,900,900
901,2014-09-22,4,02 10 13 27 37 38,C,10 13 27 37 38,2,2,2,False,はずれ,0.638351,0.65041,recent_core4_weak_expand_c_core,180,28,38,06 13 22 28 29 37,14,900,900
901,2014-09-22,5,10 13 27 37 38 39,C,10 13 27 37 38,39,2,2,False,はずれ,0.63826,0.65041,recent_core4_weak_expand_c_core,180,28,38,06 13 22 28 29 37,14,900,900
902,2014-09-25,1,06 10 27 37 38 39,A,10 27 37 38 39,06,0,0,False,はずれ,0.634796,0.651406,recent_core4_weak_expand_c_core,180,28,38,11 21 26 31 32 33,22,901,901
902,2014-09-25,2,10 14 27 37 38 39,A,10 27 37 38 39,14,0,0,False,はずれ,0.632645,0.651406,recent_core4_weak_expand_c_core,180,28,38,11 21 26 31 32 33,22,901,901
902,2014-09-25,3,10 13 23 27 37 38,B,10 13 23 37 38,27,0,0,False,はずれ,0.634982,0.646332,recent_core4_weak_expand_c_core,180,28,38,11 21 26 31 32 33,22,901,901
902,2014-09-25,4,10 16 23 27 38 39,C,10 16 23 27 39,38,0,0,False,はずれ,0.641854,0.643222,recent_core4_weak_expand_c_core,180,28,38,11 21 26 31 32 33,22,901,901
902,2014-09-25,5,10 16 23 27 37 39,C,10 16 23 27 39,37,0,0,False,はずれ,0.638844,0.643222,recent_core4_weak_expand_c_core,180,28,38,11 21 26 31 32 33,22,901,901
903,2014-09-29,1,06 10 23 37 38 39,A,10 23 37 38 39,06,0,1,False,はずれ,0.639811,0.657805,recent_core4_weak_expand_c_core,180,28,38,01 03 06 07 16 19,12,902,902
903,2014-09-29,2,10 14 23 37 38 39,A,10 23 37 38 39,14,0,0,False,はずれ,0.63969,0.657805,recent_core4_weak_expand_c_core,180,28,38,01 03 06 07 16 19,12,902,902
903,2014-09-29,3,10 13 23 27 37 38,B,10 13 27 37 38,23,0,0,False,はずれ,0.646872,0.656092,recent_core4_weak_expand_c_core,180,28,38,01 03 06 07 16 19,12,902,902
903,2014-09-29,4,10 16 27 37 38 39,C,10 16 27 38 39,37,1,1,False,はずれ,0.646115,0.655131,recent_core4_weak_expand_c_core,180,28,38,01 03 06 07 16 19,12,902,902
903,2014-09-29,5,02 10 16 27 38 39,C,10 16 27 38 39,02,1,1,False,はずれ,0.639118,0.655131,recent_core4_weak_expand_c_core,180,28,38,01 03 06 07 16 19,12,902,902
904,2014-10-02,1,06 10 23 37 38 39,A,10 23 37 38 39,06,0,1,False,はずれ,0.648544,0.666156,recent_core4_weak_expand_c_core,180,28,38,02 04 06 15 21 41,29,903,903
904,2014-10-02,2,10 14 23 37 38 39,A,10 23 37 38 39,14,0,0,False,はずれ,0.648457,0.666156,recent_core4_weak_expand_c_core,180,28,38,02 04 06 15 21 41,29,903,903
904,2014-10-02,3,10 13 23 27 37 38,B,10 13 27 37 38,23,0,0,False,はずれ,0.654321,0.661455,recent_core4_weak_expand_c_core,180,28,38,02 04 06 15 21 41,29,903,903
904,2014-10-02,4,10 14 25 37 38 39,C,10 14 25 37 38,39,0,0,False,はずれ,0.646338,0.654101,recent_core4_weak_expand_c_core,180,28,38,02 04 06 15 21 41,29,903,903
904,2014-10-02,5,10 14 25 27 37 38,C,10 14 25 37 38,27,0,0,False,はずれ,0.646278,0.654101,recent_core4_weak_expand_c_core,180,28,38,02 04 06 15 21 41,29,903,903
905,2014-10-06,1,06 10 23 37 38 39,A,10 23 37 38 39,06,0,0,False,はずれ,0.648792,0.663466,recent_core4_weak_expand_c_core,180,28,38,04 15 24 40 41 42,31,904,904
905,2014-10-06,2,10 14 23 37 38 39,A,10 23 37 38 39,14,0,0,False,はずれ,0.64681,0.663466,recent_core4_weak_expand_c_core,180,28,38,04 15 24 40 41 42,31,904,904
905,2014-10-06,3,10 13 23 27 37 38,B,10 13 27 37 38,23,0,0,False,はずれ,0.654829,0.662048,recent_core4_weak_expand_c_core,180,28,38,04 15 24 40 41 42,31,904,904
905,2014-10-06,4,10 14 25 27 37 38,C,10 14 25 37 38,27,0,0,False,はずれ,0.647296,0.65439,recent_core4_weak_expand_c_core,180,28,38,04 15 24 40 41 42,31,904,904
905,2014-10-06,5,10 14 25 37 38 39,C,10 14 25 37 38,39,0,0,False,はずれ,0.645037,0.65439,recent_core4_weak_expand_c_core,180,28,38,04 15 24 40 41 42,31,904,904
906,2014-10-09,1,06 10 23 37 38 39,A,10 23 37 38 39,06,0,1,False,はずれ,0.649937,0.665639,recent_core4_weak_expand_c_core,180,28,38,06 09 12 13 30 40,31,905,905
906,2014-10-09,2,10 14 23 37 38 39,A,10 23 37 38 39,14,0,0,False,はずれ,0.64925,0.665639,recent_core4_weak_expand_c_core,180,28,38,06 09 12 13 30 40,31,905,905
906,2014-10-09,3,10 13 23 27 37 38,B,10 13 27 37 38,23,1,1,False,はずれ,0.65284,0.659632,recent_core4_weak_expand_c_core,180,28,38,06 09 12 13 30 40,31,905,905
906,2014-10-09,4,10 14 25 27 37 38,C,10 14 25 37 38,27,0,0,False,はずれ,0.650612,0.657701,recent_core4_weak_expand_c_core,180,28,38,06 09 12 13 30 40,31,905,905
906,2014-10-09,5,10 14 25 37 38 39,C,10 14 25 37 38,39,0,0,False,はずれ,0.647974,0.657701,recent_core4_weak_expand_c_core,180,28,38,06 09 12 13 30 40,31,905,905
907,2014-10-13,1,06 10 23 37 38 39,A,10 23 37 38 39,06,0,0,False,はずれ,0.651094,0.665228,recent_core4_weak_expand_c_core,180,28,38,05 13 18 22 27 41,19,906,906
907,2014-10-13,2,10 14 23 37 38 39,A,10 23 37 38 39,14,0,0,False,はずれ,0.649134,0.665228,recent_core4_weak_expand_c_core,180,28,38,05 13 18 22 27 41,19,906,906
907,2014-10-13,3,10 14 23 27 37 38,B,10 14 27 37 38,23,1,1,False,はずれ,0.658421,0.65992,recent_core4_weak_expand_c_core,180,28,38,05 13 18 22 27 41,19,906,906
907,2014-10-13,4,10 13 25 27 37 38,C,10 13 25 37 38,27,1,2,False,はずれ,0.643522,0.654878,recent_core4_weak_expand_c_core,180,28,38,05 13 18 22 27 41,19,906,906
907,2014-10-13,5,10 13 22 25 37 38,C,10 13 25 37 38,22,1,2,False,はずれ,0.642418,0.654878,recent_core4_weak_expand_c_core,180,28,38,05 13 18 22 27 41,19,906,906
908,2014-10-16,1,10 14 23 27 37 38,A,10 14 23 37 38,27,2,2,False,はずれ,0.654326,0.666257,recent_core4_weak_expand_c_core,180,28,38,06 14 21 22 23 30,32,907,907
908,2014-10-16,2,10 14 23 37 38 39,A,10 14 23 37 38,39,2,2,False,はずれ,0.654228,0.666257,recent_core4_weak_expand_c_core,180,28,38,06 14 21 22 23 30,32,907,907
908,2014-10-16,3,06 10 13 25 37 38,B,10 13 25 37 38,06,0,1,False,はずれ,0.654199,0.659719,recent_core4_weak_expand_c_core,180,28,38,06 14 21 22 23 30,32,907,907
908,2014-10-16,4,10 14 27 37 38 39,C,10 27 37 38 39,14,0,1,False,はずれ,0.639424,0.653556,recent_core4_weak_expand_c_core,180,28,38,06 14 21 22 23 30,32,907,907
908,2014-10-16,5,10 23 27 37 38 39,C,10 27 37 38 39,23,0,1,False,はずれ,0.638991,0.653556,recent_core4_weak_expand_c_core,180,28,38,06 14 21 22 23 30,32,907,907
909,2014-10-20,1,06 10 13 25 37 38,A,10 13 25 37 38,06,0,0,False,はずれ,0.660761,0.664068,recent_core4_weak_expand_c_core,180,28,38,12 15 21 27 30 35,28,908,908
909,2014-10-20,2,10 13 22 25 37 38,A,10 13 25 37 38,22,0,0,False,はずれ,0.650483,0.664068,recent_core4_weak_expand_c_core,180,28,38,12 15 21 27 30 35,28,908,908
909,2014-10-20,3,10 14 27 37 38 39,B,10 27 37 38 39,14,1,1,False,はずれ,0.63737,0.657164,recent_core4_weak_expand_c_core,180,28,38,12 15 21 27 30 35,28,908,908
909,2014-10-20,4,06 10 13 27 38 39,C,06 10 13 27 39,38,1,1,False,はずれ,0.659368,0.656533,recent_core4_weak_expand_c_core,180,28,38,12 15 21 27 30 35,28,908,908
909,2014-10-20,5,06 10 13 27 37 39,C,06 10 13 27 39,37,1,1,False,はずれ,0.65811,0.656533,recent_core4_weak_expand_c_core,180,28,38,12 15 21 27 30 35,28,908,908
910,2014-10-23,1,06 10 13 25 37 38,A,10 13 25 37 38,06,2,2,False,はずれ,0.668094,0.670408,recent_core4_weak_expand_c_core,180,28,38,11 12 13 17 25 33,14,909,909
910,2014-10-23,2,10 13 22 25 37 38,A,10 13 25 37 38,22,2,2,False,はずれ,0.657929,0.670408,recent_core4_weak_expand_c_core,180,28,38,11 12 13 17 25 33,14,909,909
910,2014-10-23,3,10 14 27 37 38 39,B,10 27 37 38 39,14,0,0,True,はずれ,0.643411,0.662043,recent_core4_weak_expand_c_core,180,28,38,11 12 13 17 25 33,14,909,909
910,2014-10-23,4,06 10 13 27 38 39,C,06 10 13 27 39,38,1,1,False,はずれ,0.664149,0.66026,recent_core4_weak_expand_c_core,180,28,38,11 12 13 17 25 33,14,909,909
910,2014-10-23,5,06 10 13 27 37 39,C,06 10 13 27 39,37,1,1,False,はずれ,0.662716,0.66026,recent_core4_weak_expand_c_core,180,28,38,11 12 13 17 25 33,14,909,909
911,2014-10-27,1,06 10 13 27 37 38,A,10 13 27 37 38,06,1,1,False,はずれ,0.676639,0.67602,recent_core4_weak_expand_c_core,180,28,38,08 16 18 22 27 35,03,910,910
911,2014-10-27,2,10 13 22 27 37 38,A,10 13 27 37 38,22,1,2,False,はずれ,0.662324,0.67602,recent_core4_weak_expand_c_core,180,28,38,08 16 18 22 27 35,03,910,910
911,2014-10-27,3,06 10 13 27 38 39,B,06 10 13 27 39,38,1,1,False,はずれ,0.674282,0.669748,recent_core4_weak_expand_c_core,180,28,38,08 16 18 22 27 35,03,910,910
911,2014-10-27,4,10 14 25 27 37 38,C,10 14 25 37 38,27,0,1,False,はずれ,0.658189,0.667119,recent_core4_weak_expand_c_core,180,28,38,08 16 18 22 27 35,03,910,910
911,2014-10-27,5,10 14 25 37 38 39,C,10 14 25 37 38,39,0,0,False,はずれ,0.65647,0.667119,recent_core4_weak_expand_c_core,180,28,38,08 16 18 22 27 35,03,910,910
912,2014-10-30,1,06 10 13 27 37 38,A,10 13 27 37 38,06,0,0,False,はずれ,0.67535,0.676078,recent_core4_weak_expand_c_core,180,28,38,05 14 19 20 32 42,11,911,911
912,2014-10-30,2,10 13 22 27 37 38,A,10 13 27 37 38,22,0,0,False,はずれ,0.664012,0.676078,recent_core4_weak_expand_c_core,180,28,38,05 14 19 20 32 42,11,911,911
912,2014-10-30,3,06 10 13 27 37 39,B,06 10 13 27 39,37,0,0,False,はずれ,0.674993,0.671774,recent_core4_weak_expand_c_core,180,28,38,05 14 19 20 32 42,11,911,911
912,2014-10-30,4,10 13 22 37 38 39,C,10 13 22 37 39,38,0,0,False,はずれ,0.659979,0.664344,recent_core4_weak_expand_c_core,180,28,38,05 14 19 20 32 42,11,911,911
912,2014-10-30,5,10 13 22 27 37 39,C,10 13 22 37 39,27,0,0,False,はずれ,0.658623,0.664344,recent_core4_weak_expand_c_core,180,28,38,05 14 19 20 32 42,11,911,911
913,2014-11-03,1,06 10 13 27 37 38,A,10 13 27 37 38,06,0,0,False,はずれ,0.674538,0.67441,recent_core4_weak_expand_c_core,180,28,38,05 08 20 31 36 41,16,912,912
913,2014-11-03,2,10 13 22 27 37 38,A,10 13 27 37 38,22,0,0,False,はずれ,0.663283,0.67441,recent_core4_weak_expand_c_core,180,28,38,05 08 20 31 36 41,16,912,912
913,2014-11-03,3,06 10 13 27 37 39,B,06 10 13 27 39,37,0,0,False,はずれ,0.675484,0.674231,recent_core4_weak_expand_c_core,180,28,38,05 08 20 31 36 41,16,912,912
913,2014-11-03,4,10 13 22 27 37 39,C,10 13 22 37 39,27,0,0,False,はずれ,0.659474,0.664523,recent_core4_weak_expand_c_core,180,28,38,05 08 20 31 36 41,16,912,912
913,2014-11-03,5,10 13 22 37 38 39,C,10 13 22 37 39,38,0,0,False,はずれ,0.658382,0.664523,recent_core4_weak_expand_c_core,180,28,38,05 08 20 31 36 41,16,912,912
914,2014-11-06,1,06 10 13 27 37 39,A,06 10 13 27 39,37,0,0,False,はずれ,0.672328,0.672429,recent_core4_weak_expand_c_core,180,28,38,02 03 26 33 36 40,19,913,913
914,2014-11-06,2,06 10 13 27 38 39,A,06 10 13 27 39,38,0,0,False,はずれ,0.671147,0.672429,recent_core4_weak_expand_c_core,180,28,38,02 03 26 33 36 40,19,913,913
914,2014-11-06,3,06 10 13 27 37 38,B,10 13 27 37 38,06,0,0,False,はずれ,0.671543,0.670481,recent_core4_weak_expand_c_core,180,28,38,02 03 26 33 36 40,19,913,913
914,2014-11-06,4,10 13 22 27 37 39,C,10 13 22 37 39,27,0,0,False,はずれ,0.658356,0.662458,recent_core4_weak_expand_c_core,180,28,38,02 03 26 33 36 40,19,913,913
914,2014-11-06,5,10 12 13 22 37 39,C,10 13 22 37 39,12,0,0,False,はずれ,0.654409,0.662458,recent_core4_weak_expand_c_core,180,28,38,02 03 26 33 36 40,19,913,913
915,2014-11-10,1,06 10 13 27 37 38,A,10 13 27 37 38,06,1,1,False,はずれ,0.678317,0.675898,recent_core4_weak_expand_c_core,180,28,38,07 12 21 33 38 40,42,914,914
915,2014-11-10,2,10 13 22 27 37 38,A,10 13 27 37 38,22,1,1,False,はずれ,0.66532,0.675898,recent_core4_weak_expand_c_core,180,28,38,07 12 21 33 38 40,42,914,914
