draw_no,date,rank,prediction,actual,bonus,main_matches,bonus_match,grade,score,source,train_draws,train_until_draw_no,reference_payout_yen
482,2010-02-04,2,03 12 20 23 30 43,04 30 31 36 37 38,19,1,False,はずれ,0.714033,loto6_heuristic_ensemble,481,481,0
482,2010-02-04,3,03 20 23 30 32 43,04 30 31 36 37 38,19,1,False,はずれ,0.71147,loto6_heuristic_ensemble,481,481,0
482,2010-02-04,4,02 20 23 30 37 43,04 30 31 36 37 38,19,2,False,はずれ,0.711184,loto6_heuristic_ensemble,481,481,0
482,2010-02-04,5,03 18 20 23 30 43,04 30 31 36 37 38,19,1,False,はずれ,0.710931,loto6_heuristic_ensemble,481,481,0
483,2010-02-11,1,03 16 20 23 30 43,02 08 15 24 33 35,30,0,True,はずれ,0.7145,loto6_heuristic_ensemble,482,482,0
483,2010-02-11,2,02 20 23 30 37 43,02 08 15 24 33 35,30,1,True,はずれ,0.709547,loto6_heuristic_ensemble,482,482,0
483,2010-02-11,3,03 16 20 30 37 43,02 08 15 24 33 35,30,0,True,はずれ,0.708193,loto6_heuristic_ensemble,482,482,0
483,2010-02-11,4,03 12 20 23 30 43,02 08 15 24 33 35,30,0,True,はずれ,0.707958,loto6_heuristic_ensemble,482,482,0
483,2010-02-11,5,03 20 23 30 32 43,02 08 15 24 33 35,30,0,True,はずれ,0.705539,loto6_heuristic_ensemble,482,482,0
484,2010-02-18,1,03 16 20 23 30 43,13 19 25 29 32 35,42,0,False,はずれ,0.696983,loto6_heuristic_ensemble,483,483,0
484,2010-02-18,2,02 20 23 30 37 43,13 19 25 29 32 35,42,0,False,はずれ,0.693922,loto6_heuristic_ensemble,483,483,0
484,2010-02-18,3,02 20 23 30 35 43,13 19 25 29 32 35,42,1,False,はずれ,0.691338,loto6_heuristic_ensemble,483,483,0
484,2010-02-18,4,03 16 20 30 37 43,13 19 25 29 32 35,42,0,False,はずれ,0.691105,loto6_heuristic_ensemble,483,483,0
484,2010-02-18,5,03 12 20 23 30 43,13 19 25 29 32 35,42,0,False,はずれ,0.69061,loto6_heuristic_ensemble,483,483,0
485,2010-02-25,1,03 16 20 23 30 43,14 26 30 33 34 39,19,1,False,はずれ,0.697656,loto6_heuristic_ensemble,484,484,0
485,2010-02-25,2,02 20 23 30 35 43,14 26 30 33 34 39,19,1,False,はずれ,0.696509,loto6_heuristic_ensemble,484,484,0
485,2010-02-25,3,02 20 23 30 37 43,14 26 30 33 34 39,19,1,False,はずれ,0.695883,loto6_heuristic_ensemble,484,484,0
485,2010-02-25,4,03 16 20 30 37 43,14 26 30 33 34 39,19,1,False,はずれ,0.69154,loto6_heuristic_ensemble,484,484,0
485,2010-02-25,5,03 12 20 23 30 43,14 26 30 33 34 39,19,1,False,はずれ,0.691282,loto6_heuristic_ensemble,484,484,0
486,2010-03-04,1,03 16 20 23 30 43,16 25 27 29 34 41,06,1,False,はずれ,0.69212,loto6_heuristic_ensemble,485,485,0
486,2010-03-04,2,02 20 23 30 35 43,16 25 27 29 34 41,06,0,False,はずれ,0.691842,loto6_heuristic_ensemble,485,485,0
486,2010-03-04,3,02 20 23 30 37 43,16 25 27 29 34 41,06,0,False,はずれ,0.691072,loto6_heuristic_ensemble,485,485,0
486,2010-03-04,4,03 16 20 30 37 43,16 25 27 29 34 41,06,1,False,はずれ,0.685967,loto6_heuristic_ensemble,485,485,0
486,2010-03-04,5,02 17 20 23 30 43,16 25 27 29 34 41,06,0,False,はずれ,0.685952,loto6_heuristic_ensemble,485,485,0
487,2010-03-11,1,02 20 23 30 35 43,02 06 08 19 22 34,30,1,True,はずれ,0.706064,loto6_heuristic_ensemble,486,486,0
487,2010-03-11,2,03 16 20 23 30 43,02 06 08 19 22 34,30,0,True,はずれ,0.701675,loto6_heuristic_ensemble,486,486,0
487,2010-03-11,3,02 20 23 30 37 43,02 06 08 19 22 34,30,1,True,はずれ,0.701141,loto6_heuristic_ensemble,486,486,0
487,2010-03-11,4,03 12 20 23 30 43,02 06 08 19 22 34,30,0,True,はずれ,0.699645,loto6_heuristic_ensemble,486,486,0
487,2010-03-11,5,02 17 20 23 30 43,02 06 08 19 22 34,30,1,True,はずれ,0.699176,loto6_heuristic_ensemble,486,486,0
488,2010-03-18,1,02 20 23 30 35 43,05 15 29 34 39 42,06,0,False,はずれ,0.691384,loto6_heuristic_ensemble,487,487,0
488,2010-03-18,2,03 16 20 23 30 43,05 15 29 34 39 42,06,0,False,はずれ,0.687456,loto6_heuristic_ensemble,487,487,0
488,2010-03-18,3,03 12 20 23 30 43,05 15 29 34 39 42,06,0,False,はずれ,0.685503,loto6_heuristic_ensemble,487,487,0
488,2010-03-18,4,02 17 20 23 30 43,05 15 29 34 39 42,06,0,False,はずれ,0.685305,loto6_heuristic_ensemble,487,487,0
488,2010-03-18,5,02 20 23 30 37 43,05 15 29 34 39 42,06,0,False,はずれ,0.684086,loto6_heuristic_ensemble,487,487,0
489,2010-03-25,1,02 20 23 30 35 43,06 08 12 30 33 43,36,2,False,はずれ,0.687753,loto6_heuristic_ensemble,488,488,0
489,2010-03-25,2,03 17 20 27 30 36,06 08 12 30 33 43,36,1,True,はずれ,0.677222,loto6_heuristic_ensemble,488,488,0
489,2010-03-25,3,02 17 20 30 35 43,06 08 12 30 33 43,36,2,False,はずれ,0.676464,loto6_heuristic_ensemble,488,488,0
489,2010-03-25,4,02 20 23 27 30 35,06 08 12 30 33 43,36,1,False,はずれ,0.676403,loto6_heuristic_ensemble,488,488,0
489,2010-03-25,5,02 20 23 25 30 35,06 08 12 30 33 43,36,1,False,はずれ,0.672753,loto6_heuristic_ensemble,488,488,0
490,2010-04-01,1,02 20 23 30 35 43,05 09 13 28 34 40,10,0,False,はずれ,0.684257,loto6_heuristic_ensemble,489,489,0
490,2010-04-01,2,02 20 23 27 30 35,05 09 13 28 34 40,10,0,False,はずれ,0.674212,loto6_heuristic_ensemble,489,489,0
490,2010-04-01,3,02 20 23 25 30 35,05 09 13 28 34 40,10,0,False,はずれ,0.673845,loto6_heuristic_ensemble,489,489,0
490,2010-04-01,4,02 16 23 30 35 43,05 09 13 28 34 40,10,0,False,はずれ,0.673454,loto6_heuristic_ensemble,489,489,0
490,2010-04-01,5,02 17 20 23 30 35,05 09 13 28 34 40,10,0,False,はずれ,0.670208,loto6_heuristic_ensemble,489,489,0
491,2010-04-08,1,02 20 23 30 35 43,07 09 20 27 31 34,33,1,False,はずれ,0.692681,loto6_heuristic_ensemble,490,490,0
491,2010-04-08,2,02 20 23 27 30 35,07 09 20 27 31 34,33,2,False,はずれ,0.685703,loto6_heuristic_ensemble,490,490,0
491,2010-04-08,3,02 20 23 25 30 35,07 09 20 27 31 34,33,1,False,はずれ,0.685373,loto6_heuristic_ensemble,490,490,0
491,2010-04-08,4,02 16 23 30 35 43,07 09 20 27 31 34,33,0,False,はずれ,0.682033,loto6_heuristic_ensemble,490,490,0
491,2010-04-08,5,02 17 20 23 30 35,07 09 20 27 31 34,33,1,False,はずれ,0.680994,loto6_heuristic_ensemble,490,490,0
492,2010-04-15,1,02 20 23 30 35 43,01 08 12 20 23 37,10,2,False,はずれ,0.692611,loto6_heuristic_ensemble,491,491,0
492,2010-04-15,2,02 20 23 27 30 35,01 08 12 20 23 37,10,2,False,はずれ,0.68868,loto6_heuristic_ensemble,491,491,0
492,2010-04-15,3,02 20 23 25 30 35,01 08 12 20 23 37,10,2,False,はずれ,0.685254,loto6_heuristic_ensemble,491,491,0
492,2010-04-15,4,02 16 23 30 35 43,01 08 12 20 23 37,10,1,False,はずれ,0.684104,loto6_heuristic_ensemble,491,491,0
492,2010-04-15,5,03 12 20 27 30 43,01 08 12 20 23 37,10,2,False,はずれ,0.681987,loto6_heuristic_ensemble,491,491,0
493,2010-04-22,1,02 20 23 30 35 43,08 26 30 36 41 42,20,1,True,はずれ,0.682264,loto6_heuristic_ensemble,492,492,0
493,2010-04-22,2,02 20 23 27 30 35,08 26 30 36 41 42,20,1,True,はずれ,0.680029,loto6_heuristic_ensemble,492,492,0
493,2010-04-22,3,08 17 20 23 30 35,08 26 30 36 41 42,20,2,True,はずれ,0.679939,loto6_heuristic_ensemble,492,492,0
493,2010-04-22,4,08 20 23 27 30 35,08 26 30 36 41 42,20,2,True,はずれ,0.678836,loto6_heuristic_ensemble,492,492,0
493,2010-04-22,5,03 08 20 30 35 43,08 26 30 36 41 42,20,2,True,はずれ,0.677384,loto6_heuristic_ensemble,492,492,0
494,2010-04-29,1,03 17 20 27 30 34,08 16 19 23 26 31,06,0,False,はずれ,0.68303,loto6_heuristic_ensemble,493,493,0
494,2010-04-29,2,03 20 23 27 30 34,08 16 19 23 26 31,06,1,False,はずれ,0.679956,loto6_heuristic_ensemble,493,493,0
494,2010-04-29,3,03 08 20 27 30 43,08 16 19 23 26 31,06,1,False,はずれ,0.676392,loto6_heuristic_ensemble,493,493,0
494,2010-04-29,4,05 17 20 27 30 34,08 16 19 23 26 31,06,0,False,はずれ,0.675091,loto6_heuristic_ensemble,493,493,0
494,2010-04-29,5,03 20 25 27 30 34,08 16 19 23 26 31,06,0,False,はずれ,0.674749,loto6_heuristic_ensemble,493,493,0
495,2010-05-06,1,03 08 20 23 30 43,04 06 20 21 29 33,31,1,False,はずれ,0.691417,loto6_heuristic_ensemble,494,494,0
495,2010-05-06,2,03 20 23 27 30 34,04 06 20 21 29 33,31,1,False,はずれ,0.688979,loto6_heuristic_ensemble,494,494,0
495,2010-05-06,3,03 17 20 27 30 34,04 06 20 21 29 33,31,1,False,はずれ,0.68859,loto6_heuristic_ensemble,494,494,0
495,2010-05-06,4,08 17 20 23 30 37,04 06 20 21 29 33,31,1,False,はずれ,0.688163,loto6_heuristic_ensemble,494,494,0
495,2010-05-06,5,03 20 23 27 30 32,04 06 20 21 29 33,31,1,False,はずれ,0.687588,loto6_heuristic_ensemble,494,494,0
496,2010-05-13,1,03 08 20 23 30 43,02 06 11 29 32 41,03,0,True,はずれ,0.69055,loto6_heuristic_ensemble,495,495,0
496,2010-05-13,2,03 20 23 27 30 32,02 06 11 29 32 41,03,1,True,はずれ,0.689826,loto6_heuristic_ensemble,495,495,0
496,2010-05-13,3,03 20 23 27 30 34,02 06 11 29 32 41,03,0,True,はずれ,0.688834,loto6_heuristic_ensemble,495,495,0
496,2010-05-13,4,08 17 20 23 30 35,02 06 11 29 32 41,03,0,False,はずれ,0.688293,loto6_heuristic_ensemble,495,495,0
496,2010-05-13,5,08 17 20 23 30 37,02 06 11 29 32 41,03,0,False,はずれ,0.687242,loto6_heuristic_ensemble,495,495,0
497,2010-05-20,1,03 08 20 23 30 43,06 12 14 17 36 40,34,0,False,はずれ,0.691308,loto6_heuristic_ensemble,496,496,0
497,2010-05-20,2,08 20 23 27 30 35,06 12 14 17 36 40,34,0,False,はずれ,0.689733,loto6_heuristic_ensemble,496,496,0
497,2010-05-20,3,03 20 23 27 30 34,06 12 14 17 36 40,34,0,True,はずれ,0.689559,loto6_heuristic_ensemble,496,496,0
497,2010-05-20,4,08 17 20 23 30 35,06 12 14 17 36 40,34,1,False,はずれ,0.689267,loto6_heuristic_ensemble,496,496,0
497,2010-05-20,5,03 20 23 27 30 32,06 12 14 17 36 40,34,0,False,はずれ,0.688992,loto6_heuristic_ensemble,496,496,0
498,2010-05-27,1,08 20 23 27 30 35,01 25 36 41 42 43,39,0,False,はずれ,0.694581,loto6_heuristic_ensemble,497,497,0
498,2010-05-27,2,08 20 23 27 30 43,01 25 36 41 42 43,39,1,False,はずれ,0.691649,loto6_heuristic_ensemble,497,497,0
498,2010-05-27,3,03 08 20 23 30 43,01 25 36 41 42 43,39,1,False,はずれ,0.691372,loto6_heuristic_ensemble,497,497,0
498,2010-05-27,4,08 20 23 25 27 30,01 25 36 41 42 43,39,1,False,はずれ,0.690244,loto6_heuristic_ensemble,497,497,0
498,2010-05-27,5,08 17 20 23 30 35,01 25 36 41 42 43,39,0,False,はずれ,0.69014,loto6_heuristic_ensemble,497,497,0
499,2010-06-03,1,08 20 23 27 30 35,03 09 15 16 22 35,12,1,False,はずれ,0.694137,loto6_heuristic_ensemble,498,498,0
499,2010-06-03,2,08 20 23 27 30 43,03 09 15 16 22 35,12,0,False,はずれ,0.691392,loto6_heuristic_ensemble,498,498,0
499,2010-06-03,3,08 17 20 23 30 35,03 09 15 16 22 35,12,1,False,はずれ,0.689898,loto6_heuristic_ensemble,498,498,0
499,2010-06-03,4,03 08 20 23 30 43,03 09 15 16 22 35,12,1,False,はずれ,0.687768,loto6_heuristic_ensemble,498,498,0
499,2010-06-03,5,08 20 23 30 35 43,03 09 15 16 22 35,12,1,False,はずれ,0.685904,loto6_heuristic_ensemble,498,498,0
500,2010-06-10,1,08 20 23 27 30 35,06 20 28 31 34 38,10,1,False,はずれ,0.696308,loto6_heuristic_ensemble,499,499,0
500,2010-06-10,2,08 20 23 27 30 43,06 20 28 31 34 38,10,1,False,はずれ,0.696195,loto6_heuristic_ensemble,499,499,0
500,2010-06-10,3,08 17 20 23 27 30,06 20 28 31 34 38,10,1,False,はずれ,0.686404,loto6_heuristic_ensemble,499,499,0
500,2010-06-10,4,08 20 23 25 27 30,06 20 28 31 34 38,10,1,False,はずれ,0.685588,loto6_heuristic_ensemble,499,499,0
500,2010-06-10,5,10 20 23 27 30 35,06 20 28 31 34 38,10,1,True,はずれ,0.685034,loto6_heuristic_ensemble,499,499,0
501,2010-06-17,1,08 20 23 27 30 35,03 17 21 23 36 38,07,1,False,はずれ,0.700085,loto6_heuristic_ensemble,500,500,0
501,2010-06-17,2,08 20 23 27 30 43,03 17 21 23 36 38,07,1,False,はずれ,0.699942,loto6_heuristic_ensemble,500,500,0
501,2010-06-17,3,08 17 20 23 30 35,03 17 21 23 36 38,07,2,False,はずれ,0.694144,loto6_heuristic_ensemble,500,500,0
501,2010-06-17,4,08 17 20 23 30 43,03 17 21 23 36 38,07,2,False,はずれ,0.692519,loto6_heuristic_ensemble,500,500,0
501,2010-06-17,5,08 17 20 23 27 30,03 17 21 23 36 38,07,2,False,はずれ,0.690125,loto6_heuristic_ensemble,500,500,0
502,2010-06-24,1,08 20 23 27 30 43,09 12 27 28 29 41,07,1,False,はずれ,0.699116,loto6_heuristic_ensemble,501,501,0
502,2010-06-24,2,08 20 23 27 30 35,09 12 27 28 29 41,07,1,False,はずれ,0.697806,loto6_heuristic_ensemble,501,501,0
502,2010-06-24,3,08 20 23 27 30 37,09 12 27 28 29 41,07,1,False,はずれ,0.695725,loto6_heuristic_ensemble,501,501,0
502,2010-06-24,4,08 17 20 23 30 35,09 12 27 28 29 41,07,0,False,はずれ,0.694716,loto6_heuristic_ensemble,501,501,0
502,2010-06-24,5,08 17 20 23 30 43,09 12 27 28 29 41,07,0,False,はずれ,0.694544,loto6_heuristic_ensemble,501,501,0
503,2010-07-01,1,08 17 20 23 30 35,01 18 25 27 28 39,11,0,False,はずれ,0.694893,loto6_heuristic_ensemble,502,502,0
503,2010-07-01,2,08 17 20 23 30 43,01 18 25 27 28 39,11,0,False,はずれ,0.694694,loto6_heuristic_ensemble,502,502,0
503,2010-07-01,3,08 20 23 27 30 43,01 18 25 27 28 39,11,1,False,はずれ,0.69435,loto6_heuristic_ensemble,502,502,0
503,2010-07-01,4,08 20 23 27 30 35,01 18 25 27 28 39,11,1,False,はずれ,0.693067,loto6_heuristic_ensemble,502,502,0
503,2010-07-01,5,08 17 20 23 30 37,01 18 25 27 28 39,11,0,False,はずれ,0.69264,loto6_heuristic_ensemble,502,502,0
504,2010-07-08,1,08 20 23 27 30 43,12 21 22 27 29 31,35,1,False,はずれ,0.697536,loto6_heuristic_ensemble,503,503,0
504,2010-07-08,2,08 17 20 23 30 43,12 21 22 27 29 31,35,0,False,はずれ,0.694603,loto6_heuristic_ensemble,503,503,0
504,2010-07-08,3,08 20 23 27 30 37,12 21 22 27 29 31,35,1,False,はずれ,0.693866,loto6_heuristic_ensemble,503,503,0
504,2010-07-08,4,08 20 23 27 30 35,12 21 22 27 29 31,35,1,True,はずれ,0.693028,loto6_heuristic_ensemble,503,503,0
504,2010-07-08,5,08 17 20 23 30 37,12 21 22 27 29 31,35,0,False,はずれ,0.692414,loto6_heuristic_ensemble,503,503,0
505,2010-07-15,1,08 20 23 27 30 43,19 21 27 33 34 43,41,2,False,はずれ,0.690455,loto6_heuristic_ensemble,504,504,0
505,2010-07-15,2,08 20 23 27 30 37,19 21 27 33 34 43,41,1,False,はずれ,0.687632,loto6_heuristic_ensemble,504,504,0
505,2010-07-15,3,08 20 23 27 30 35,19 21 27 33 34 43,41,1,False,はずれ,0.68597,loto6_heuristic_ensemble,504,504,0
505,2010-07-15,4,10 20 23 27 30 37,19 21 27 33 34 43,41,1,False,はずれ,0.680584,loto6_heuristic_ensemble,504,504,0
505,2010-07-15,5,08 17 20 23 27 30,19 21 27 33 34 43,41,1,False,はずれ,0.680466,loto6_heuristic_ensemble,504,504,0
506,2010-07-22,1,08 20 23 27 30 43,05 11 21 27 37 39,26,1,False,はずれ,0.681205,loto6_heuristic_ensemble,505,505,0
506,2010-07-22,2,08 20 23 27 30 37,05 11 21 27 37 39,26,2,False,はずれ,0.681036,loto6_heuristic_ensemble,505,505,0
506,2010-07-22,3,08 20 23 27 30 35,05 11 21 27 37 39,26,1,False,はずれ,0.678679,loto6_heuristic_ensemble,505,505,0
506,2010-07-22,4,08 17 20 23 27 30,05 11 21 27 37 39,26,1,False,はずれ,0.673383,loto6_heuristic_ensemble,505,505,0
506,2010-07-22,5,10 20 23 27 30 37,05 11 21 27 37 39,26,2,False,はずれ,0.672459,loto6_heuristic_ensemble,505,505,0
507,2010-07-29,1,08 20 23 27 30 43,05 14 19 21 28 31,17,0,False,はずれ,0.674345,loto6_heuristic_ensemble,506,506,0
507,2010-07-29,2,08 20 23 27 30 35,05 14 19 21 28 31,17,0,False,はずれ,0.671729,loto6_heuristic_ensemble,506,506,0
507,2010-07-29,3,10 20 23 27 30 43,05 14 19 21 28 31,17,0,False,はずれ,0.666956,loto6_heuristic_ensemble,506,506,0
507,2010-07-29,4,08 17 20 23 27 30,05 14 19 21 28 31,17,0,True,はずれ,0.666655,loto6_heuristic_ensemble,506,506,0
507,2010-07-29,5,10 20 23 27 30 35,05 14 19 21 28 31,17,0,False,はずれ,0.66434,loto6_heuristic_ensemble,506,506,0
508,2010-08-05,1,08 20 23 27 30 43,01 07 14 15 24 42,13,0,False,はずれ,0.680284,loto6_heuristic_ensemble,507,507,0
508,2010-08-05,2,10 20 23 27 30 43,01 07 14 15 24 42,13,0,False,はずれ,0.676635,loto6_heuristic_ensemble,507,507,0
508,2010-08-05,3,08 20 23 27 30 35,01 07 14 15 24 42,13,0,False,はずれ,0.675158,loto6_heuristic_ensemble,507,507,0
508,2010-08-05,4,08 17 20 27 30 43,01 07 14 15 24 42,13,0,False,はずれ,0.672546,loto6_heuristic_ensemble,507,507,0
508,2010-08-05,5,10 17 20 27 30 43,01 07 14 15 24 42,13,0,False,はずれ,0.67223,loto6_heuristic_ensemble,507,507,0
509,2010-08-12,1,08 20 23 27 30 43,03 04 12 18 27 28,40,1,False,はずれ,0.676393,loto6_heuristic_ensemble,508,508,0
509,2010-08-12,2,10 20 23 27 30 43,03 04 12 18 27 28,40,1,False,はずれ,0.674989,loto6_heuristic_ensemble,508,508,0
509,2010-08-12,3,08 20 23 27 30 35,03 04 12 18 27 28,40,1,False,はずれ,0.6713,loto6_heuristic_ensemble,508,508,0
509,2010-08-12,4,10 17 20 23 27 30,03 04 12 18 27 28,40,1,False,はずれ,0.671267,loto6_heuristic_ensemble,508,508,0
509,2010-08-12,5,06 20 23 27 30 31,03 04 12 18 27 28,40,1,False,はずれ,0.670754,loto6_heuristic_ensemble,508,508,0
510,2010-08-19,1,10 20 23 27 30 43,12 15 26 35 41 43,25,1,False,はずれ,0.662082,loto6_heuristic_ensemble,509,509,0
510,2010-08-19,2,08 20 23 27 30 43,12 15 26 35 41 43,25,1,False,はずれ,0.660476,loto6_heuristic_ensemble,509,509,0
510,2010-08-19,3,06 20 23 27 30 31,12 15 26 35 41 43,25,0,False,はずれ,0.658361,loto6_heuristic_ensemble,509,509,0
510,2010-08-19,4,02 06 20 27 35 43,12 15 26 35 41 43,25,2,False,はずれ,0.658084,loto6_heuristic_ensemble,509,509,0
510,2010-08-19,5,10 20 23 27 30 35,12 15 26 35 41 43,25,1,False,はずれ,0.656919,loto6_heuristic_ensemble,509,509,0
511,2010-08-26,1,10 20 23 27 30 43,04 22 23 27 38 43,09,3,False,5等,0.664892,loto6_heuristic_ensemble,510,510,1000
511,2010-08-26,2,06 20 23 27 30 31,04 22 23 27 38 43,09,2,False,はずれ,0.66069,loto6_heuristic_ensemble,510,510,0
511,2010-08-26,3,06 20 23 27 30 43,04 22 23 27 38 43,09,3,False,5等,0.658204,loto6_heuristic_ensemble,510,510,1000
511,2010-08-26,4,10 17 20 27 30 43,04 22 23 27 38 43,09,2,False,はずれ,0.657978,loto6_heuristic_ensemble,510,510,0
511,2010-08-26,5,10 17 20 23 27 30,04 22 23 27 38 43,09,2,False,はずれ,0.657515,loto6_heuristic_ensemble,510,510,0
512,2010-09-02,1,10 20 23 27 30 43,14 20 23 25 33 39,34,2,False,はずれ,0.663622,loto6_heuristic_ensemble,511,511,0
512,2010-09-02,2,08 20 23 27 30 43,14 20 23 25 33 39,34,2,False,はずれ,0.660083,loto6_heuristic_ensemble,511,511,0
512,2010-09-02,3,06 20 23 27 30 43,14 20 23 25 33 39,34,2,False,はずれ,0.657164,loto6_heuristic_ensemble,511,511,0
512,2010-09-02,4,12 20 23 27 30 43,14 20 23 25 33 39,34,2,False,はずれ,0.655932,loto6_heuristic_ensemble,511,511,0
512,2010-09-02,5,10 12 17 27 30 43,14 20 23 25 33 39,34,0,False,はずれ,0.655838,loto6_heuristic_ensemble,511,511,0
513,2010-09-09,1,10 20 23 27 30 43,01 06 12 14 15 19,18,0,False,はずれ,0.64753,loto6_heuristic_ensemble,512,512,0
513,2010-09-09,2,10 12 17 27 30 43,01 06 12 14 15 19,18,1,False,はずれ,0.644149,loto6_heuristic_ensemble,512,512,0
513,2010-09-09,3,10 12 23 27 30 43,01 06 12 14 15 19,18,1,False,はずれ,0.642378,loto6_heuristic_ensemble,512,512,0
513,2010-09-09,4,06 20 23 27 30 43,01 06 12 14 15 19,18,1,False,はずれ,0.642139,loto6_heuristic_ensemble,512,512,0
513,2010-09-09,5,06 12 17 27 30 43,01 06 12 14 15 19,18,2,False,はずれ,0.641721,loto6_heuristic_ensemble,512,512,0
514,2010-09-16,1,10 20 23 27 30 43,06 07 14 15 19 41,31,0,False,はずれ,0.649546,loto6_heuristic_ensemble,513,513,0
514,2010-09-16,2,10 12 17 27 30 43,06 07 14 15 19 41,31,0,False,はずれ,0.647831,loto6_heuristic_ensemble,513,513,0
514,2010-09-16,3,10 12 23 27 30 43,06 07 14 15 19 41,31,0,False,はずれ,0.646194,loto6_heuristic_ensemble,513,513,0
514,2010-09-16,4,06 12 17 27 30 43,06 07 14 15 19 41,31,1,False,はずれ,0.644459,loto6_heuristic_ensemble,513,513,0
514,2010-09-16,5,12 20 23 27 30 43,06 07 14 15 19 41,31,0,False,はずれ,0.643462,loto6_heuristic_ensemble,513,513,0
515,2010-09-23,1,10 20 23 27 30 43,02 03 23 25 33 35,34,1,False,はずれ,0.652384,loto6_heuristic_ensemble,514,514,0
515,2010-09-23,2,10 12 17 27 30 43,02 03 23 25 33 35,34,0,False,はずれ,0.648142,loto6_heuristic_ensemble,514,514,0
515,2010-09-23,3,06 12 17 27 30 43,02 03 23 25 33 35,34,0,False,はずれ,0.647928,loto6_heuristic_ensemble,514,514,0
515,2010-09-23,4,06 20 23 27 30 43,02 03 23 25 33 35,34,1,False,はずれ,0.647725,loto6_heuristic_ensemble,514,514,0
515,2010-09-23,5,10 12 23 27 30 43,02 03 23 25 33 35,34,1,False,はずれ,0.646481,loto6_heuristic_ensemble,514,514,0
516,2010-09-30,1,10 20 23 27 30 43,02 14 16 17 29 30,10,1,True,はずれ,0.656635,loto6_heuristic_ensemble,515,515,0
516,2010-09-30,2,06 20 23 27 30 43,02 14 16 17 29 30,10,1,False,はずれ,0.652387,loto6_heuristic_ensemble,515,515,0
516,2010-09-30,3,06 20 23 27 30 31,02 14 16 17 29 30,10,1,False,はずれ,0.649557,loto6_heuristic_ensemble,515,515,0
516,2010-09-30,4,10 12 23 27 30 43,02 14 16 17 29 30,10,1,True,はずれ,0.648234,loto6_heuristic_ensemble,515,515,0
516,2010-09-30,5,10 12 17 27 30 43,02 14 16 17 29 30,10,2,True,はずれ,0.648011,loto6_heuristic_ensemble,515,515,0
517,2010-10-07,1,10 12 20 23 27 43,06 10 13 14 28 37,39,1,False,はずれ,0.666979,loto6_heuristic_ensemble,516,516,0
517,2010-10-07,2,06 12 20 23 27 43,06 10 13 14 28 37,39,1,False,はずれ,0.664144,loto6_heuristic_ensemble,516,516,0
517,2010-10-07,3,06 20 23 27 31 34,06 10 13 14 28 37,39,1,False,はずれ,0.658747,loto6_heuristic_ensemble,516,516,0
517,2010-10-07,4,06 20 23 27 34 43,06 10 13 14 28 37,39,1,False,はずれ,0.65642,loto6_heuristic_ensemble,516,516,0
517,2010-10-07,5,10 20 23 27 34 43,06 10 13 14 28 37,39,1,False,はずれ,0.655551,loto6_heuristic_ensemble,516,516,0
518,2010-10-14,1,08 20 23 27 30 43,14 31 34 35 40 42,25,0,False,はずれ,0.660024,loto6_heuristic_ensemble,517,517,0
518,2010-10-14,2,06 20 23 27 30 31,14 31 34 35 40 42,25,1,False,はずれ,0.656594,loto6_heuristic_ensemble,517,517,0
518,2010-10-14,3,06 20 23 27 30 43,14 31 34 35 40 42,25,0,False,はずれ,0.656486,loto6_heuristic_ensemble,517,517,0
518,2010-10-14,4,06 17 19 27 30 36,14 31 34 35 40 42,25,0,False,はずれ,0.654402,loto6_heuristic_ensemble,517,517,0
518,2010-10-14,5,06 17 23 27 30 36,14 31 34 35 40 42,25,0,False,はずれ,0.652612,loto6_heuristic_ensemble,517,517,0
519,2010-10-21,1,08 20 23 27 30 43,01 13 25 29 30 33,35,1,False,はずれ,0.661357,loto6_heuristic_ensemble,518,518,0
519,2010-10-21,2,06 20 23 27 30 43,01 13 25 29 30 33,35,1,False,はずれ,0.658364,loto6_heuristic_ensemble,518,518,0
519,2010-10-21,3,06 17 19 27 30 36,01 13 25 29 30 33,35,1,False,はずれ,0.656336,loto6_heuristic_ensemble,518,518,0
