draw_no,date,rank,core_label,prediction,core5,cover_number,actual,bonus,train_draws,train_until_draw_no,score,core_score,main_matches,bonus_match,grade,core5_matches,core5_5hit,core5_4plus
36,2001-06-07,5,C,08 11 20 21 35 37,08 11 20 21 35,37,01 16 20 23 30 40,17,35,35,0.62259,0.620357,1,False,はずれ,1,False,False
37,2001-06-14,1,A,08 11 20 30 35 37,08 20 30 35 37,11,03 05 09 17 21 41,26,36,36,0.621015,0.626353,0,False,はずれ,0,False,False
37,2001-06-14,2,A,08 12 20 30 35 37,08 20 30 35 37,12,03 05 09 17 21 41,26,36,36,0.617012,0.626353,0,False,はずれ,0,False,False
37,2001-06-14,3,B,11 12 20 35 37 40,12 20 35 37 40,11,03 05 09 17 21 41,26,36,36,0.597104,0.607123,0,False,はずれ,0,False,False
37,2001-06-14,4,B,12 19 20 35 37 40,12 20 35 37 40,19,03 05 09 17 21 41,26,36,36,0.593117,0.607123,0,False,はずれ,0,False,False
37,2001-06-14,5,C,08 11 12 20 35 37,08 11 12 20 35,37,03 05 09 17 21 41,26,36,36,0.607139,0.604585,0,False,はずれ,0,False,False
38,2001-06-21,1,A,08 20 30 35 37 41,08 20 30 35 37,41,02 09 26 27 34 43,42,37,37,0.623314,0.628558,0,False,はずれ,0,False,False
38,2001-06-21,2,A,08 11 20 30 35 37,08 20 30 35 37,11,02 09 26 27 34 43,42,37,37,0.6233,0.628558,0,False,はずれ,0,False,False
38,2001-06-21,3,B,11 12 20 35 37 40,12 20 35 37 40,11,02 09 26 27 34 43,42,37,37,0.599346,0.609277,0,False,はずれ,0,False,False
38,2001-06-21,4,B,12 20 35 37 40 41,12 20 35 37 40,41,02 09 26 27 34 43,42,37,37,0.59729,0.609277,0,False,はずれ,0,False,False
38,2001-06-21,5,C,08 11 12 20 35 37,08 11 12 20 35,37,02 09 26 27 34 43,42,37,37,0.609377,0.606624,0,False,はずれ,0,False,False
39,2001-06-28,1,A,08 20 30 35 37 41,08 20 30 35 37,41,10 18 22 25 39 42,17,38,38,0.625612,0.630649,0,False,はずれ,0,False,False
39,2001-06-28,2,A,08 11 20 30 35 37,08 20 30 35 37,11,10 18 22 25 39 42,17,38,38,0.625467,0.630649,0,False,はずれ,0,False,False
39,2001-06-28,3,B,11 12 20 35 37 40,12 20 35 37 40,11,10 18 22 25 39 42,17,38,38,0.601473,0.611321,0,False,はずれ,0,False,False
39,2001-06-28,4,B,12 20 35 37 40 41,12 20 35 37 40,41,10 18 22 25 39 42,17,38,38,0.599548,0.611321,0,False,はずれ,0,False,False
39,2001-06-28,5,C,08 11 12 20 35 37,08 11 12 20 35,37,10 18 22 25 39 42,17,38,38,0.6115,0.608559,0,False,はずれ,0,False,False
40,2001-07-05,1,A,08 20 30 35 37 41,08 20 30 35 37,41,05 17 25 34 38 39,02,39,39,0.627796,0.632637,0,False,はずれ,0,False,False
40,2001-07-05,2,A,08 11 20 30 35 37,08 20 30 35 37,11,05 17 25 34 38 39,02,39,39,0.627526,0.632637,0,False,はずれ,0,False,False
40,2001-07-05,3,B,11 12 20 35 37 40,12 20 35 37 40,11,05 17 25 34 38 39,02,39,39,0.603493,0.613262,0,False,はずれ,0,False,False
40,2001-07-05,4,B,12 20 35 37 40 41,12 20 35 37 40,41,05 17 25 34 38 39,02,39,39,0.601693,0.613262,0,False,はずれ,0,False,False
40,2001-07-05,5,C,08 11 12 20 35 37,08 11 12 20 35,37,05 17 25 34 38 39,02,39,39,0.613518,0.610397,0,False,はずれ,0,False,False
41,2001-07-12,1,A,08 20 30 35 37 41,08 20 30 35 37,41,18 21 27 33 36 38,23,40,40,0.629873,0.634527,0,False,はずれ,0,False,False
41,2001-07-12,2,A,08 11 20 30 35 37,08 20 30 35 37,11,18 21 27 33 36 38,23,40,40,0.629484,0.634527,0,False,はずれ,0,False,False
41,2001-07-12,3,B,11 12 20 35 37 40,12 20 35 37 40,11,18 21 27 33 36 38,23,40,40,0.605415,0.615109,0,False,はずれ,0,False,False
41,2001-07-12,4,B,12 20 35 37 40 41,12 20 35 37 40,41,18 21 27 33 36 38,23,40,40,0.603734,0.615109,0,False,はずれ,0,False,False
41,2001-07-12,5,C,08 12 20 25 35 37,08 12 20 25 35,37,18 21 27 33 36 38,23,40,40,0.621458,0.61215,0,False,はずれ,0,False,False
42,2001-07-19,1,A,08 20 30 35 37 41,08 20 30 35 37,41,04 15 21 24 33 37,09,41,41,0.631851,0.636327,1,False,はずれ,1,False,False
42,2001-07-19,2,A,08 11 20 30 35 37,08 20 30 35 37,11,04 15 21 24 33 37,09,41,41,0.631349,0.636327,1,False,はずれ,1,False,False
42,2001-07-19,3,B,08 20 25 35 38 41,08 20 25 35 38,41,04 15 21 24 33 37,09,41,41,0.618388,0.619365,0,False,はずれ,0,False,False
42,2001-07-19,4,B,08 11 20 25 35 38,08 20 25 35 38,11,04 15 21 24 33 37,09,41,41,0.617887,0.619365,0,False,はずれ,0,False,False
42,2001-07-19,5,C,11 12 20 35 37 40,12 20 35 37 40,11,04 15 21 24 33 37,09,41,41,0.607246,0.616867,1,False,はずれ,1,False,False
43,2001-07-26,1,A,08 11 20 30 35 37,08 20 30 35 37,11,01 02 03 15 24 26,27,42,42,0.641426,0.645808,0,False,はずれ,0,False,False
43,2001-07-26,2,A,08 20 30 35 37 41,08 20 30 35 37,41,01 02 03 15 24 26,27,42,42,0.63986,0.645808,0,False,はずれ,0,False,False
43,2001-07-26,3,B,11 12 20 35 37 40,12 20 35 37 40,11,01 02 03 15 24 26,27,42,42,0.61829,0.627508,0,False,はずれ,0,False,False
43,2001-07-26,4,B,12 20 21 35 37 40,12 20 35 37 40,21,01 02 03 15 24 26,27,42,42,0.616004,0.627508,0,False,はずれ,0,False,False
43,2001-07-26,5,C,08 20 21 33 35 38,08 20 21 33 35,38,01 02 03 15 24 26,27,42,42,0.628485,0.627047,0,False,はずれ,0,False,False
44,2001-08-02,1,A,08 20 30 35 37 41,08 20 30 35 37,41,03 16 24 31 34 42,36,43,43,0.632444,0.639357,0,False,はずれ,0,False,False
44,2001-08-02,2,A,08 11 20 30 35 37,08 20 30 35 37,11,03 16 24 31 34 42,36,43,43,0.632361,0.639357,0,False,はずれ,0,False,False
44,2001-08-02,3,B,11 12 20 35 37 40,12 20 35 37 40,11,03 16 24 31 34 42,36,43,43,0.609134,0.620947,0,False,はずれ,0,False,False
44,2001-08-02,4,B,12 20 35 37 38 40,12 20 35 37 40,38,03 16 24 31 34 42,36,43,43,0.609014,0.620947,0,False,はずれ,0,False,False
44,2001-08-02,5,C,08 20 21 33 35 38,08 20 21 33 35,38,03 16 24 31 34 42,36,43,43,0.621757,0.619641,0,False,はずれ,0,False,False
45,2001-08-09,1,A,08 20 30 35 37 41,08 20 30 35 37,41,07 09 28 32 36 38,08,44,44,0.634997,0.64168,0,True,はずれ,0,False,False
45,2001-08-09,2,A,08 11 20 30 35 37,08 20 30 35 37,11,07 09 28 32 36 38,08,44,44,0.634637,0.64168,0,True,はずれ,0,False,False
45,2001-08-09,3,B,11 16 20 35 37 40,16 20 35 37 40,11,07 09 28 32 36 38,08,44,44,0.61446,0.623209,0,False,はずれ,0,False,False
45,2001-08-09,4,B,16 20 21 35 37 40,16 20 35 37 40,21,07 09 28 32 36 38,08,44,44,0.61061,0.623209,0,False,はずれ,0,False,False
45,2001-08-09,5,C,08 20 21 33 35 38,08 20 21 33 35,38,07 09 28 32 36 38,08,44,44,0.62456,0.622117,1,True,はずれ,0,False,False
46,2001-08-16,1,A,08 20 30 35 37 38,08 20 30 35 37,38,11 14 21 24 25 42,41,45,45,0.644726,0.643837,0,False,はずれ,0,False,False
46,2001-08-16,2,A,08 20 30 35 37 41,08 20 30 35 37,41,11 14 21 24 25 42,41,45,45,0.637367,0.643837,0,True,はずれ,0,False,False
46,2001-08-16,3,B,08 20 21 35 37 38,08 20 21 35 38,37,11 14 21 24 25 42,41,45,45,0.62899,0.631153,1,False,はずれ,1,False,False
46,2001-08-16,4,B,08 11 20 21 35 38,08 20 21 35 38,11,11 14 21 24 25 42,41,45,45,0.62398,0.631153,2,False,はずれ,1,False,False
46,2001-08-16,5,C,16 20 35 37 38 40,16 20 35 37 40,38,11 14 21 24 25 42,41,45,45,0.621316,0.625627,0,False,はずれ,0,False,False
47,2001-08-23,1,A,08 20 30 35 37 38,08 20 30 35 37,38,03 11 14 25 27 31,22,46,46,0.657707,0.657879,0,False,はずれ,0,False,False
47,2001-08-23,2,A,08 20 30 35 37 41,08 20 30 35 37,41,03 11 14 25 27 31,22,46,46,0.65087,0.657879,0,False,はずれ,0,False,False
47,2001-08-23,3,B,08 20 21 35 37 38,08 20 21 35 38,37,03 11 14 25 27 31,22,46,46,0.647117,0.651652,0,False,はずれ,0,False,False
47,2001-08-23,4,B,08 20 21 35 38 41,08 20 21 35 38,41,03 11 14 25 27 31,22,46,46,0.642794,0.651652,0,False,はずれ,0,False,False
47,2001-08-23,5,C,12 20 35 37 38 40,12 20 35 37 40,38,03 11 14 25 27 31,22,46,46,0.637436,0.640929,0,False,はずれ,0,False,False
48,2001-08-30,1,A,08 11 20 25 35 38,08 20 25 35 38,11,02 05 28 30 33 40,26,47,47,0.661728,0.659983,0,False,はずれ,0,False,False
48,2001-08-30,2,A,08 20 25 35 37 38,08 20 25 35 38,37,02 05 28 30 33 40,26,47,47,0.658548,0.659983,0,False,はずれ,0,False,False
48,2001-08-30,3,B,08 20 30 35 37 38,08 20 30 35 37,38,02 05 28 30 33 40,26,47,47,0.66035,0.659694,1,False,はずれ,1,False,False
48,2001-08-30,4,B,08 11 20 30 35 37,08 20 30 35 37,11,02 05 28 30 33 40,26,47,47,0.659424,0.659694,1,False,はずれ,1,False,False
48,2001-08-30,5,C,08 11 20 21 35 38,08 11 20 21 35,38,02 05 28 30 33 40,26,47,47,0.668765,0.655551,0,False,はずれ,0,False,False
49,2001-09-06,1,A,08 11 20 25 35 38,08 20 25 35 38,11,02 13 21 31 32 41,35,48,48,0.664831,0.662341,0,True,はずれ,0,False,False
49,2001-09-06,2,A,08 20 25 35 37 38,08 20 25 35 38,37,02 13 21 31 32 41,35,48,48,0.661336,0.662341,0,True,はずれ,0,False,False
49,2001-09-06,3,B,08 20 30 35 37 38,08 20 30 35 37,38,02 13 21 31 32 41,35,48,48,0.662884,0.661521,0,True,はずれ,0,False,False
49,2001-09-06,4,B,08 11 20 30 35 37,08 20 30 35 37,11,02 13 21 31 32 41,35,48,48,0.662084,0.661521,0,True,はずれ,0,False,False
49,2001-09-06,5,C,08 11 20 21 35 38,08 11 20 21 35,38,02 13 21 31 32 41,35,48,48,0.671786,0.657961,1,True,はずれ,1,False,False
50,2001-09-13,1,A,08 20 21 35 37 38,08 20 21 35 37,38,05 13 15 25 27 39,40,49,49,0.675551,0.672193,0,False,はずれ,0,False,False
50,2001-09-13,2,A,08 11 20 21 35 37,08 20 21 35 37,11,05 13 15 25 27 39,40,49,49,0.664935,0.672193,0,False,はずれ,0,False,False
50,2001-09-13,3,B,11 20 21 25 35 38,11 20 21 35 38,25,05 13 15 25 27 39,40,49,49,0.655198,0.667271,1,False,はずれ,0,False,False
50,2001-09-13,4,B,08 11 20 21 35 38,11 20 21 35 38,08,05 13 15 25 27 39,40,49,49,0.655177,0.667271,0,False,はずれ,0,False,False
50,2001-09-13,5,C,08 20 21 25 35 38,08 20 25 35 38,21,05 13 15 25 27 39,40,49,49,0.67098,0.664463,1,False,はずれ,1,False,False
51,2001-09-20,1,A,08 20 21 25 35 38,08 20 25 35 38,21,07 15 24 37 38 41,34,50,50,0.681082,0.675343,1,False,はずれ,1,False,False
51,2001-09-20,2,A,08 11 20 25 35 38,08 20 25 35 38,11,07 15 24 37 38 41,34,50,50,0.677623,0.675343,1,False,はずれ,1,False,False
51,2001-09-20,3,B,08 20 21 35 37 38,08 20 21 35 37,38,07 15 24 37 38 41,34,50,50,0.677939,0.67407,2,False,はずれ,1,False,False
51,2001-09-20,4,B,08 20 21 25 35 37,08 20 21 35 37,25,07 15 24 37 38 41,34,50,50,0.673636,0.67407,1,False,はずれ,1,False,False
51,2001-09-20,5,C,11 20 21 25 35 38,11 20 21 35 38,25,07 15 24 37 38 41,34,50,50,0.669094,0.669873,1,False,はずれ,1,False,False
52,2001-09-27,1,A,08 20 25 35 38 41,08 20 25 35 38,41,01 16 24 25 36 42,21,51,51,0.63965,0.637758,1,False,はずれ,1,False,False
52,2001-09-27,2,A,08 20 21 25 35 38,08 20 25 35 38,21,01 16 24 25 36 42,21,51,51,0.638523,0.637758,1,True,はずれ,1,False,False
52,2001-09-27,3,B,08 20 21 35 37 38,08 20 21 35 37,38,01 16 24 25 36 42,21,51,51,0.641176,0.635326,0,True,はずれ,0,False,False
52,2001-09-27,4,B,08 20 21 25 35 37,08 20 21 35 37,25,01 16 24 25 36 42,21,51,51,0.630158,0.635326,1,True,はずれ,0,False,False
52,2001-09-27,5,C,11 20 21 25 35 38,11 20 21 35 38,25,01 16 24 25 36 42,21,51,51,0.624601,0.629912,1,True,はずれ,0,False,False
53,2001-10-04,1,A,08 20 25 35 38 41,08 20 25 35 38,41,02 15 23 37 40 43,25,52,52,0.64929,0.648192,0,True,はずれ,0,False,False
53,2001-10-04,2,A,08 20 21 25 35 38,08 20 25 35 38,21,02 15 23 37 40 43,25,52,52,0.648078,0.648192,0,True,はずれ,0,False,False
53,2001-10-04,3,B,11 20 25 35 37 38,11 20 25 37 38,35,02 15 23 37 40 43,25,52,52,0.638842,0.639717,1,True,はずれ,1,False,False
53,2001-10-04,4,B,11 20 25 37 38 41,11 20 25 37 38,41,02 15 23 37 40 43,25,52,52,0.630751,0.639717,1,True,はずれ,1,False,False
53,2001-10-04,5,C,08 20 21 35 37 38,08 20 21 35 37,38,02 15 23 37 40 43,25,52,52,0.643681,0.637203,1,False,はずれ,1,False,False
54,2001-10-11,1,A,08 20 25 35 37 38,08 20 25 35 37,38,14 25 26 31 37 42,07,53,53,0.640298,0.627,2,False,はずれ,2,False,False
54,2001-10-11,2,A,08 20 25 35 37 41,08 20 25 35 37,41,14 25 26 31 37 42,07,53,53,0.627332,0.627,2,False,はずれ,2,False,False
54,2001-10-11,3,B,11 20 25 35 37 38,11 20 25 37 38,35,14 25 26 31 37 42,07,53,53,0.626674,0.62564,2,False,はずれ,2,False,False
54,2001-10-11,4,B,11 20 25 37 38 41,11 20 25 37 38,41,14 25 26 31 37 42,07,53,53,0.61972,0.62564,2,False,はずれ,2,False,False
54,2001-10-11,5,C,20 21 25 35 37 38,20 21 35 37 38,25,14 25 26 31 37 42,07,53,53,0.614808,0.61384,2,False,はずれ,1,False,False
55,2001-10-18,1,A,11 20 25 37 38 42,11 20 25 37 42,38,11 12 13 14 37 39,28,54,54,0.620624,0.61904,2,False,はずれ,2,False,False
55,2001-10-18,2,A,11 20 25 35 37 42,11 20 25 37 42,35,11 12 13 14 37 39,28,54,54,0.617072,0.61904,2,False,はずれ,2,False,False
55,2001-10-18,3,B,08 20 25 35 37 38,08 20 25 35 37,38,11 12 13 14 37 39,28,54,54,0.618395,0.612942,1,False,はずれ,1,False,False
55,2001-10-18,4,B,08 20 25 35 37 41,08 20 25 35 37,41,11 12 13 14 37 39,28,54,54,0.606779,0.612942,1,False,はずれ,1,False,False
55,2001-10-18,5,C,20 25 35 37 38 41,20 25 37 38 41,35,11 12 13 14 37 39,28,54,54,0.595653,0.60207,1,False,はずれ,1,False,False
56,2001-10-25,1,A,11 20 25 37 38 42,11 20 25 37 42,38,10 13 25 31 32 42,40,55,55,0.599976,0.60397,2,False,はずれ,2,False,False
56,2001-10-25,2,A,11 20 25 35 37 42,11 20 25 37 42,35,10 13 25 31 32 42,40,55,55,0.597853,0.60397,2,False,はずれ,2,False,False
56,2001-10-25,3,B,08 20 25 35 37 38,08 20 25 35 37,38,10 13 25 31 32 42,40,55,55,0.591887,0.590638,1,False,はずれ,1,False,False
56,2001-10-25,4,B,08 11 20 25 35 37,08 20 25 35 37,11,10 13 25 31 32 42,40,55,55,0.583308,0.590638,1,False,はずれ,1,False,False
56,2001-10-25,5,C,20 25 35 37 38 41,20 25 37 38 41,35,10 13 25 31 32 42,40,55,55,0.567757,0.576389,1,False,はずれ,1,False,False
57,2001-11-01,1,A,11 20 25 37 38 42,11 20 25 37 42,38,02 14 22 27 35 42,34,56,56,0.618541,0.625625,1,False,はずれ,1,False,False
57,2001-11-01,2,A,11 20 25 35 37 42,11 20 25 37 42,35,02 14 22 27 35 42,34,56,56,0.615741,0.625625,2,False,はずれ,1,False,False
57,2001-11-01,3,B,13 20 25 37 38 42,13 25 37 38 42,20,02 14 22 27 35 42,34,56,56,0.601765,0.604137,1,False,はずれ,1,False,False
57,2001-11-01,4,B,13 25 35 37 38 42,13 25 37 38 42,35,02 14 22 27 35 42,34,56,56,0.588945,0.604137,2,False,はずれ,1,False,False
57,2001-11-01,5,C,08 20 25 35 37 38,08 20 25 35 37,38,02 14 22 27 35 42,34,56,56,0.599501,0.598958,1,False,はずれ,1,False,False
58,2001-11-08,1,A,11 20 25 37 38 42,11 20 25 37 42,38,04 08 09 13 16 25,28,57,57,0.620143,0.629176,1,False,はずれ,1,False,False
58,2001-11-08,2,A,11 13 20 25 37 42,11 20 25 37 42,13,04 08 09 13 16 25,28,57,57,0.608343,0.629176,2,False,はずれ,1,False,False
58,2001-11-08,3,B,13 20 25 37 38 42,13 25 37 38 42,20,04 08 09 13 16 25,28,57,57,0.603033,0.608584,2,False,はずれ,2,False,False
58,2001-11-08,4,B,11 13 25 37 38 42,13 25 37 38 42,11,04 08 09 13 16 25,28,57,57,0.586765,0.608584,2,False,はずれ,2,False,False
58,2001-11-08,5,C,16 20 25 37 40 42,16 25 37 40 42,20,04 08 09 13 16 25,28,57,57,0.590367,0.592498,2,False,はずれ,2,False,False
59,2001-11-15,1,A,11 20 25 37 38 42,11 20 25 37 42,38,09 15 17 30 32 41,31,58,58,0.593348,0.605392,0,False,はずれ,0,False,False
59,2001-11-15,2,A,11 13 20 25 37 42,11 20 25 37 42,13,09 15 17 30 32 41,31,58,58,0.5915,0.605392,0,False,はずれ,0,False,False
59,2001-11-15,3,B,13 20 25 37 38 42,13 25 37 38 42,20,09 15 17 30 32 41,31,58,58,0.586449,0.596467,0,False,はずれ,0,False,False
59,2001-11-15,4,B,13 16 25 37 38 42,13 25 37 38 42,16,09 15 17 30 32 41,31,58,58,0.57075,0.596467,0,False,はずれ,0,False,False
59,2001-11-15,5,C,16 20 25 37 40 42,16 25 37 40 42,20,09 15 17 30 32 41,31,58,58,0.57385,0.580461,0,False,はずれ,0,False,False
60,2001-11-22,1,A,11 20 25 37 38 42,11 20 25 37 42,38,20 21 23 28 30 42,29,59,59,0.59595,0.607842,2,False,はずれ,2,False,False
60,2001-11-22,2,A,11 13 20 25 37 42,11 20 25 37 42,13,20 21 23 28 30 42,29,59,59,0.594288,0.607842,2,False,はずれ,2,False,False
60,2001-11-22,3,B,13 20 25 37 38 42,13 25 37 38 42,20,20 21 23 28 30 42,29,59,59,0.588983,0.599314,2,False,はずれ,1,False,False
60,2001-11-22,4,B,13 16 25 37 38 42,13 25 37 38 42,16,20 21 23 28 30 42,29,59,59,0.573868,0.599314,1,False,はずれ,1,False,False
60,2001-11-22,5,C,16 20 25 37 40 42,16 25 37 40 42,20,20 21 23 28 30 42,29,59,59,0.57642,0.583352,2,False,はずれ,1,False,False
61,2001-11-29,1,A,11 20 25 37 38 42,11 20 25 37 42,38,04 08 22 25 27 28,06,60,60,0.60271,0.615528,1,False,はずれ,1,False,False
61,2001-11-29,2,A,11 13 20 25 37 42,11 20 25 37 42,13,04 08 22 25 27 28,06,60,60,0.601222,0.615528,1,False,はずれ,1,False,False
61,2001-11-29,3,B,13 20 25 37 38 42,13 25 37 38 42,20,04 08 22 25 27 28,06,60,60,0.58957,0.608243,1,False,はずれ,1,False,False
61,2001-11-29,4,B,13 21 25 37 38 42,13 25 37 38 42,21,04 08 22 25 27 28,06,60,60,0.582838,0.608243,1,False,はずれ,1,False,False
61,2001-11-29,5,C,13 16 25 37 40 42,16 25 37 40 42,13,04 08 22 25 27 28,06,60,60,0.582982,0.592323,1,False,はずれ,1,False,False
62,2001-12-06,1,A,11 20 25 37 38 42,11 20 25 37 42,38,02 03 09 12 15 30,42,61,61,0.579443,0.59446,0,True,はずれ,0,False,False
62,2001-12-06,2,A,11 13 20 25 37 42,11 20 25 37 42,13,02 03 09 12 15 30,42,61,61,0.578117,0.59446,0,True,はずれ,0,False,False
62,2001-12-06,3,B,13 20 25 37 38 42,13 25 37 38 42,20,02 03 09 12 15 30,42,61,61,0.565804,0.586326,0,True,はずれ,0,False,False
62,2001-12-06,4,B,13 16 25 37 38 42,13 25 37 38 42,16,02 03 09 12 15 30,42,61,61,0.559082,0.586326,0,True,はずれ,0,False,False
62,2001-12-06,5,C,13 16 25 37 40 42,16 25 37 40 42,13,02 03 09 12 15 30,42,61,61,0.561036,0.572644,0,True,はずれ,0,False,False
63,2001-12-13,1,A,11 20 25 37 38 42,11 20 25 37 42,38,11 16 20 28 34 40,22,62,62,0.582024,0.597007,2,False,はずれ,2,False,False
63,2001-12-13,2,A,11 13 20 25 37 42,11 20 25 37 42,13,11 16 20 28 34 40,22,62,62,0.580851,0.597007,2,False,はずれ,2,False,False
63,2001-12-13,3,B,13 20 25 37 38 42,13 25 37 38 42,20,11 16 20 28 34 40,22,62,62,0.568491,0.588765,1,False,はずれ,0,False,False
63,2001-12-13,4,B,13 25 30 37 38 42,13 25 37 38 42,30,11 16 20 28 34 40,22,62,62,0.565341,0.588765,0,False,はずれ,0,False,False
63,2001-12-13,5,C,13 16 25 37 40 42,16 25 37 40 42,13,11 16 20 28 34 40,22,62,62,0.56371,0.575119,2,False,はずれ,2,False,False
64,2001-12-20,1,A,11 16 20 25 37 42,11 20 25 37 42,16,02 14 19 22 32 41,09,63,63,0.599392,0.613488,0,False,はずれ,0,False,False
64,2001-12-20,2,A,11 20 25 37 38 42,11 20 25 37 42,38,02 14 19 22 32 41,09,63,63,0.596027,0.613488,0,False,はずれ,0,False,False
64,2001-12-20,3,B,13 20 25 37 38 42,13 25 37 38 42,20,02 14 19 22 32 41,09,63,63,0.577888,0.591056,0,False,はずれ,0,False,False
64,2001-12-20,4,B,13 16 25 37 38 42,13 25 37 38 42,16,02 14 19 22 32 41,09,63,63,0.569772,0.591056,0,False,はずれ,0,False,False
64,2001-12-20,5,C,16 20 25 37 40 42,16 25 37 40 42,20,02 14 19 22 32 41,09,63,63,0.578155,0.58936,0,False,はずれ,0,False,False
65,2001-12-27,1,A,02 11 20 25 37 42,11 20 25 37 42,02,02 10 22 23 31 43,28,64,64,0.603999,0.616509,1,False,はずれ,0,False,False
65,2001-12-27,2,A,11 16 20 25 37 42,11 20 25 37 42,16,02 10 22 23 31 43,28,64,64,0.602586,0.616509,0,False,はずれ,0,False,False
65,2001-12-27,3,B,13 20 25 37 38 42,13 25 37 38 42,20,02 10 22 23 31 43,28,64,64,0.581323,0.594365,0,False,はずれ,0,False,False
65,2001-12-27,4,B,02 13 25 37 38 42,13 25 37 38 42,02,02 10 22 23 31 43,28,64,64,0.578483,0.594365,1,False,はずれ,0,False,False
65,2001-12-27,5,C,16 20 25 37 40 42,16 25 37 40 42,20,02 10 22 23 31 43,28,64,64,0.581349,0.592381,0,False,はずれ,0,False,False
66,2002-01-10,1,A,02 11 20 25 37 42,11 20 25 37 42,02,07 15 17 30 33 35,14,65,65,0.604858,0.610122,0,False,はずれ,0,False,False
66,2002-01-10,2,A,11 16 20 25 37 42,11 20 25 37 42,16,07 15 17 30 33 35,14,65,65,0.594359,0.610122,0,False,はずれ,0,False,False
66,2002-01-10,3,B,02 13 20 25 37 42,02 13 25 37 42,20,07 15 17 30 33 35,14,65,65,0.589838,0.590151,0,False,はずれ,0,False,False
66,2002-01-10,4,B,02 13 16 25 37 42,02 13 25 37 42,16,07 15 17 30 33 35,14,65,65,0.580838,0.590151,0,False,はずれ,0,False,False
66,2002-01-10,5,C,02 16 25 37 40 42,16 25 37 40 42,02,07 15 17 30 33 35,14,65,65,0.57373,0.584527,0,False,はずれ,0,False,False
67,2002-01-17,1,A,02 11 20 25 37 42,11 20 25 37 42,02,01 04 06 11 18 25,03,66,66,0.607385,0.61239,2,False,はずれ,2,False,False
67,2002-01-17,2,A,11 20 25 30 37 42,11 20 25 37 42,30,01 04 06 11 18 25,03,66,66,0.598829,0.61239,2,False,はずれ,2,False,False
67,2002-01-17,3,B,02 13 20 25 37 42,02 13 25 37 42,20,01 04 06 11 18 25,03,66,66,0.592286,0.592371,1,False,はずれ,1,False,False
67,2002-01-17,4,B,02 13 25 30 37 42,02 13 25 37 42,30,01 04 06 11 18 25,03,66,66,0.589684,0.592371,1,False,はずれ,1,False,False
67,2002-01-17,5,C,02 15 25 37 38 42,15 25 37 38 42,02,01 04 06 11 18 25,03,66,66,0.579859,0.5874,1,False,はずれ,1,False,False
68,2002-01-24,1,A,02 11 20 25 37 42,11 20 25 37 42,02,16 23 30 35 37 39,38,67,67,0.592964,0.601959,1,False,はずれ,1,False,False
68,2002-01-24,2,A,11 20 25 30 37 42,11 20 25 37 42,30,16 23 30 35 37 39,38,67,67,0.584409,0.601959,2,False,はずれ,1,False,False
68,2002-01-24,3,B,02 13 20 25 37 42,02 13 25 37 42,20,16 23 30 35 37 39,38,67,67,0.569178,0.571317,1,False,はずれ,1,False,False
68,2002-01-24,4,B,02 13 25 30 37 42,02 13 25 37 42,30,16 23 30 35 37 39,38,67,67,0.566576,0.571317,2,False,はずれ,1,False,False
68,2002-01-24,5,C,11 16 25 37 40 42,16 25 37 40 42,11,16 23 30 35 37 39,38,67,67,0.557361,0.567208,2,False,はずれ,2,False,False
69,2002-01-31,1,A,02 11 20 25 37 42,11 20 25 37 42,02,01 09 31 35 40 41,14,68,68,0.595954,0.604847,0,False,はずれ,0,False,False
69,2002-01-31,2,A,11 20 25 30 37 42,11 20 25 37 42,30,01 09 31 35 40 41,14,68,68,0.595571,0.604847,0,False,はずれ,0,False,False
69,2002-01-31,3,B,02 16 25 35 37 42,16 25 35 37 42,02,01 09 31 35 40 41,14,68,68,0.573398,0.581509,1,False,はずれ,1,False,False
69,2002-01-31,4,B,16 25 30 35 37 42,16 25 35 37 42,30,01 09 31 35 40 41,14,68,68,0.573015,0.581509,1,False,はずれ,1,False,False
69,2002-01-31,5,C,02 13 25 30 37 42,13 25 30 37 42,02,01 09 31 35 40 41,14,68,68,0.573585,0.577162,0,False,はずれ,0,False,False
70,2002-02-07,1,A,02 11 20 25 37 42,11 20 25 37 42,02,06 11 20 23 24 31,17,69,69,0.5984,0.607123,2,False,はずれ,2,False,False
70,2002-02-07,2,A,11 20 25 30 37 42,11 20 25 37 42,30,06 11 20 23 24 31,17,69,69,0.598069,0.607123,2,False,はずれ,2,False,False
70,2002-02-07,3,B,02 16 25 35 37 42,16 25 35 37 42,02,06 11 20 23 24 31,17,69,69,0.581613,0.590703,0,False,はずれ,0,False,False
70,2002-02-07,4,B,16 25 30 35 37 42,16 25 35 37 42,30,06 11 20 23 24 31,17,69,69,0.581282,0.590703,0,False,はずれ,0,False,False
70,2002-02-07,5,C,02 15 25 30 37 41,02 15 30 37 41,25,06 11 20 23 24 31,17,69,69,0.603462,0.582919,0,False,はずれ,0,False,False
